	pert_id	pert_iname	inchi_key_prefix	inchi_key	canonical_smiles	pubchem_cid
16804	BRD-K81654062	BRD-K81654062	RSLDQNPUEWIABH	RSLDQNPUEWIABH-OSLPKHIKSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc3cc(/C=C/c4ccccc4)ccc3S1(=O)=O	54619536
16805	BRD-K81658138	BRD-K81658138	LYYREMJMDQKNES	LYYREMJMDQKNES-IAAVTCLWSA-N	CO[C@@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)[C@@H](C)C(=O)N(C)C[C@H]1O2)C#N	54649583
16806	BRD-K81658952	BRD-K81658952	UAPJRYKULVRBJS	UAPJRYKULVRBJS-PYTYSOFPSA-N	OC[C@@H]1O[C@H](CC(=O)NCc2cccnc2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)C5CCOCC5)cc34	54645902
16807	BRD-K81662460	BRD-K81662460	UIBIEJVTTJAUBZ	UIBIEJVTTJAUBZ-CJCBTBSHSA-N	C[C@@H](NC(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N2C)O1)c1ccccc1	54654263
16808	BRD-K81665681	BRD-K81665681	VMFBELCAXNXFGD	VMFBELCAXNXFGD-JALBGMRZSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc4ccc(NC(=O)C5CCCCC5)cc4C1=O	54615696
16809	BRD-K81666293	BRD-K81666293	AVCDQRNGDYLZTC	AVCDQRNGDYLZTC-JYRKZWEQSA-N	O[C@H]1COC[C@@H]2O[C@H](CC(=O)NCc3ccc(F)cc3)CC[C@H]2N(C1)C(=O)c1cnccn1	54657874
16810	BRD-K81674214	BRD-K81674214	CUJGJHGFROPBKV	CUJGJHGFROPBKV-BKULYWANSA-N	COCCNC(=O)C[C@H]1CC[C@@H]2[C@H](COc3ccc(NC(=O)Cc4ccccc4)cc3C(=O)N2C)O1	54654095
16811	BRD-K81678234	BRD-K81678234	UAPJRYKULVRBJS	UAPJRYKULVRBJS-ASASOQJESA-N	OC[C@@H]1O[C@@H](CC(=O)NCc2cccnc2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)C5CCOCC5)cc34	54645904
16812	BRD-K81690566	BRD-K81690566	OTQITBZNUIGQCO	OTQITBZNUIGQCO-RYUDHWBXSA-N	CC(C)C[C@H]1COCc2cn(CC[C@H](C)C(=O)N1)nn2	54649852
16813	BRD-K81699431	BRD-K81699431	MRUYUJCJGOFQDV	MRUYUJCJGOFQDV-PWMMPXSUSA-N	COc1cccc(CNC(=O)C[C@H]2CC[C@H]3[C@H](COc4ccc(NS(=O)(=O)c5ccccc5F)cc4C(=O)N3C)O2)c1	54654246
16814	BRD-K81701287	BRD-K81701287	NTMCUFBWTOSBGT	NTMCUFBWTOSBGT-XMMPIXPASA-N	COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(CC2CCCCC2)CC1)S(=O)(=O)c1cn(C)cn1	60184899
16815	BRD-K81706693	BRD-K81706693	BYJFOJVMGKORHN	BYJFOJVMGKORHN-JCTONOIOSA-N	CCCC(=O)Nc1ccc2OC[C@H]3O[C@@H](CC(=O)NCc4cccc(F)c4)CC[C@@H]3N(C)C(=O)c2c1	54654121
16816	BRD-K81709173	halcinonide	MUQNGPZZQDCDFT	MUQNGPZZQDCDFT-JNQJZLCISA-N	CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl	443943
16817	BRD-K81721884	BRD-K81721884	KGYIFIZLZVXLPC	KGYIFIZLZVXLPC-CEYNDMKZSA-N	COCC(=O)Nc1ccc2c(OC[C@@H](C)N(Cc3cccc(F)c3)C[C@H](C)[C@H](CN(C)C2=O)OC)c1	54631357
16818	BRD-K81729199	AQ-RA741	BCUGCHZRMKTPMU	BCUGCHZRMKTPMU-UHFFFAOYSA-N	CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1	-666
16819	BRD-K81732150	BRD-K81732150	RSLDQNPUEWIABH	RSLDQNPUEWIABH-GMDIBXSSSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc3cc(/C=C/c4ccccc4)ccc3S1(=O)=O	54619535
16820	BRD-K81736443	BRD-K81736443	SYQUHMCSVCULSJ	SYQUHMCSVCULSJ-ZVMBZZGVSA-N	COc1ccccc1CNC(=O)C[C@@H]2C[C@@H]3[C@@H](Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34)[C@H](CO)O2	54645966
16821	BRD-K81739235	BRD-K81739235	RUACUVRYDBSGID	RUACUVRYDBSGID-QFIPXVFZSA-N	COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CCN(CC1)S(=O)(=O)c1ccccc1)C(C)=O	60189909
16822	BRD-K81751891	BRD-K81751891	OHKRWWVFAFGXJS	OHKRWWVFAFGXJS-UHFFFAOYSA-N	C(Nc1ncnc2ccc(cc12)c3ccc4OCOc4c3)c5cccnc5	44142058
16823	BRD-K81752795	BRD-K81752795	URDKMROJZUNSLX	URDKMROJZUNSLX-YQIMAOPZSA-N	OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@H]2N(CC2CC2)[C@H]1C(=O)NCc1ccncn1	54660835
16824	BRD-K81763433	BRD-K81763433	BUQGVIZHJOSDOL	BUQGVIZHJOSDOL-BUALBWRZSA-N	COc1cccc(c1)-c1ccc2N(C)[C@@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)Cc1ccncc1	54664872
16825	BRD-K81774264	flumethasone	WXURHACBFYSXBI	WXURHACBFYSXBI-BWTKLRSJSA-N	C[C@@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	40469854
16826	BRD-K81778946	BRD-K81778946	PZGTZQIYRXDXGV	PZGTZQIYRXDXGV-DFIYOIEZSA-N	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Oc2ccc3ccccc3c2)OCc4cnnn4CCCC1=O	44496827
16827	BRD-K81783531	VX-222	WPMJNLCLKAKMLA	WPMJNLCLKAKMLA-UHFFFAOYSA-N	CC1CCC(CC1)C(=O)N(C1CCC(O)CC1)c1cc(sc1C(O)=O)C#CC(C)(C)C	24798764
16828	BRD-K81793693	BRD-K81793693	GFIJEZHSEMDYOJ	GFIJEZHSEMDYOJ-FCHAAHNYSA-N	C\C=C\c1ccc(cc1)[C@H]1[C@@H]2CNC[C@H]1N2Cc1ccccn1	60185230
16829	BRD-K81795824	BRD-K81795824	SFLIDSZKPUWPJR	SFLIDSZKPUWPJR-UHFFFAOYSA-N	N(c1nc(cs1)-c1ccccc1)c1nc(nnc1-c1ccccc1)-c1ccccn1	45099945
16830	BRD-K81799166	BRD-K81799166	YLVWKLWKMUPGPR	YLVWKLWKMUPGPR-PMAPCBKXSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)CC(F)(F)F)OCc2ccccc2-c3ccccc3C1=O	54637791
16831	BRD-K81807412	BRD-K81807412	VQAYFKKCNSOZKM	VQAYFKKCNSOZKM-IOSLPCCCSA-N	CNc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	102175
16832	BRD-K81810761	BRD-K81810761	QTFKJTMJQVNOKY	QTFKJTMJQVNOKY-LJKQEARRSA-N	CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccc(F)cc3)cc2OC[C@@H](C)N(C[C@H]1C)C(=O)CC1CC1	54631350
16833	BRD-K81812196	BRD-K81812196	PJKYSCCIDOXZLC	PJKYSCCIDOXZLC-AKFKNWHVSA-N	OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)Nc3cccc(F)c3)c3ccccc23)N1C(=O)Cc1ccccn1	54652604
16834	BRD-K81813927	BRD-K81813927	XSLAKCDQFXHWHL	XSLAKCDQFXHWHL-KTDJTCJASA-N	COc1cc2CCN(Cc2cc1OC)C(=O)[C@H]3[C@H]4N([C@@H](c5ccc(O)cc5)[C@]36C(=O)Nc7ccccc76)[C@@H]([C@@H](OC4=O)c8ccccc8)c9ccccc9	6729775
16835	BRD-K81814927	BRD-K81814927	MULJTSUGOUUWJE	MULJTSUGOUUWJE-UHFFFAOYSA-N	Cn1c2ccccc2c(OCCCC(=O)Nc2cc(ccn2)-c2cn[nH]c2)cc1=O	46907621
16836	BRD-K81821583	BRD-K81821583	BJEAXWIUXBEVDX	BJEAXWIUXBEVDX-FRQCXROJSA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CC2)OCc3cnnn3CCCC1=O	44505056
16837	BRD-K81826010	BRD-K81826010	KUAQBUHJEIVZQC	KUAQBUHJEIVZQC-OPHFCASCSA-N	CN1[C@H]2CC[C@@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)c3cnccn3)cc2C1=O	54654538
16838	BRD-K81838897	BRD-K81838897	REIPENKEAUIUGY	REIPENKEAUIUGY-JQFCIGGWSA-N	OC[C@@H]1Nc2ccc(Br)cc2[C@@H]2[C@H]1CCN2C(=O)C1CCOCC1	54664800
16839	BRD-K81839095	estrone	DNXHEGUUPJUMQT	DNXHEGUUPJUMQT-CBZIJGRNSA-N	C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CCC2=O	5870
16840	BRD-K81847782	scandenin	AAKJUGSASOCUFQ	AAKJUGSASOCUFQ-UHFFFAOYSA-N	COc1c(CC=C(C)C)c2OC(C)(C)C=Cc2c3oc(=O)c(c(O)c13)c4ccc(O)cc4	634819
16841	BRD-K81855038	roxatidine-acetate	SMTZFNFIKUPEJC	SMTZFNFIKUPEJC-UHFFFAOYSA-N	CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1	56704
16842	BRD-K81858438	BRD-K81858438	QZCZRKJJOTUXQW	QZCZRKJJOTUXQW-HMFYCAOWSA-N	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2C(F)(F)F)OCc3cnnn3CCCC1=O	44505902
16843	BRD-K81858524	BRD-K81858524	UTVLUISVXZSARP	UTVLUISVXZSARP-IAYPMUAMSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Cc2ccccc2)OCCCC[C@H](C)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C1=O	49842987
16844	BRD-K81859633	BRD-K81859633	ZMBSZSRZHSICHB	ZMBSZSRZHSICHB-RRQZXNHTSA-N	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Cc2ccccn2)Oc3ncc(cc3C1=O)c4ccc(F)cc4	54618664
16845	BRD-K81860076	BRD-K81860076	FQRIKMOYJAQYSC	FQRIKMOYJAQYSC-HXUWFJFHSA-N	COCC(=O)N1C[C@@]2(C1)CN([C@H](CO)c1c2c2ccc(OC)cc2n1C)C(=O)NC1CCCC1	60185247
16846	BRD-K81873565	BRD-K81873565	OPKRVFTXMKZUJR	OPKRVFTXMKZUJR-KJXAQDMKSA-N	CN1[C@@H]2CC[C@H](CC(=O)NCC3CC3)O[C@@H]2COc2ccc(NC(=O)NC3CCCC3)cc2C1=O	54654132
16847	BRD-K81876028	CP-93129	PJYVGMRFPFNZCT	PJYVGMRFPFNZCT-UHFFFAOYSA-N	O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1	-666
16848	BRD-K81882789	BRD-K81882789	UWMJOJNRDSZDAZ	UWMJOJNRDSZDAZ-BALKIKAKSA-N	CN1[C@H]2CC[C@@H](CC(=O)N[C@H]3CCN(Cc4ccccc4)C3)O[C@@H]2COc2ccc(NC(=O)c3ccc(F)c(F)c3)cc2C1=O	54654326
16849	BRD-K81897236	BRD-K81897236	KBGVHZBKJITMSF	KBGVHZBKJITMSF-VCWCBOTFSA-N	CO[C@@H]1CC[C@H]2CCOc3ccc(cc3C(=O)N(C)C[C@@H](OC)[C@H](C)C(=O)N(C)C[C@H]1O2)C#N	54649628
16850	BRD-K81899744	BRD-K81899744	NINYSMYJRLQSCV	NINYSMYJRLQSCV-YZZKKUAISA-N	CO[C@H](CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)[C@@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO	54649037
16851	BRD-K81904610	BRD-K81904610	KULYSGMCKHFPFK	KULYSGMCKHFPFK-YZVOILCLSA-N	CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)C)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1	44491139
16852	BRD-K81916719	triclabendazole	NQPDXQQQCQDHHW	NQPDXQQQCQDHHW-UHFFFAOYSA-N	CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1	50248
16853	BRD-K81921806	BRD-K81921806	NGOYQTUHARRYEH	NGOYQTUHARRYEH-OKZBNKHCSA-N	CCN(C[C@@H]1N[C@@H](CO)[C@@H]1c1ccccc1)C(=O)c1ccncc1	54651230
16854	BRD-K81925089	RAN-30	MEUZETRTXAIIJM	MEUZETRTXAIIJM-UHFFFAOYSA-N	CCCN(CCC)c1nc(N)c2ccccc2n1	345945
16855	BRD-K81925854	clocortolone	SXYZQZLHAIHKKY	SXYZQZLHAIHKKY-HLHNMYILSA-N	C[C@@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C	56840865
16856	BRD-K81927853	BRD-K81927853	QYHFPUZBYVVXLB	QYHFPUZBYVVXLB-HZTMJRFTSA-N	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O	44490407
16857	BRD-K81930842	BRD-K81930842	MYQHHELRUSFZCD	MYQHHELRUSFZCD-LVCYWYKZSA-N	CCCN(C)C[C@H]1Oc2ncc(C#CCN(C)C)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO	54624799
16858	BRD-K81933000	BRD-K81933000	BXVNPOBNVRBOOV	BXVNPOBNVRBOOV-UHFFFAOYSA-N	Cc1cc(nc2ccc(NC(=O)C3CCCCC3)cc12)N1CCOCC1	5067281
16859	BRD-K81940726	BRD-K81940726	LYYREMJMDQKNES	LYYREMJMDQKNES-QNDJGXFYSA-N	CO[C@H]1CC[C@@H]2CCOc3c(cccc3C(=O)N(C)[C@@H](C)C(=O)N(C)C[C@H]1O2)C#N	54649586
16860	BRD-K81941590	BRD-K81941590	DQZQMUYWPNMKBM	DQZQMUYWPNMKBM-STXHMFSFSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C)Oc2ccc(NC(=O)C3CC3)cc2CC1=O	44483863
16861	BRD-K81943679	BRD-K81943679	SNGIXDWGPLKZOT	SNGIXDWGPLKZOT-XASBYKNISA-N	C[C@@H](NC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)c4cccnc4)cc23)[C@H](CO)O1)c5ccccc5	54646636
16862	BRD-K81945689	BRD-K81945689	FOMDXHZXOKRLRD	FOMDXHZXOKRLRD-RZIGYZOXSA-N	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)OCc3ccccc3-c4ccccc4C1=O	54637876
16863	BRD-K81953058	BRD-K81953058	QZBQBHRMKOJOLZ	QZBQBHRMKOJOLZ-QHCPKHFHSA-N	COc1cccc(CN2C[C@@]3(C2)CN([C@@H](CO)c2[nH]c4cc(OC)ccc4c32)C(=O)C2CC2)c1	60190082
16864	BRD-K81954574	BRD-K81954574	ZEQYNXCYKJRRAG	ZEQYNXCYKJRRAG-QRVBRYPASA-N	OC[C@@H]1O[C@@H](CC(=O)NCc2cccc(F)c2)CC[C@H]1NC(=O)CN1CCOCC1	54638559
16865	BRD-K81956993	BRD-K81956993	DBBLKINRPPNEJI	DBBLKINRPPNEJI-AABGKKOBSA-N	CCc1cnc(s1)N1[C@@H](CO)[C@H]([C@H]1C#N)c1ccc(cc1)C#CC(C)C	54649906
16866	BRD-K81974123	BRD-K81974123	YQOYUVQVCGNRJC	YQOYUVQVCGNRJC-HHJKRLRDSA-N	COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2OC[C@@H]1C)OC	54631801
16867	BRD-K81976047	BRD-K81976047	KUKMKSVFYHTUBA	KUKMKSVFYHTUBA-WOJBJXKFSA-N	OC[C@@H]1[C@@H](c2ccccc2)C2(CN(CCC(F)(F)F)C2)N1S(=O)(=O)Cc1ccccc1	60189889
16868	BRD-K82003968	BRD-K82003968	QDYPPDFKKOAHDR	QDYPPDFKKOAHDR-GUDVDZBRSA-N	COc1cccc(CNC(=O)C[C@@H]2O[C@H](CO)[C@H](NC(=O)C3CCC3)C=C2)c1	54638655
16869	BRD-K82004089	BRD-K82004089	YSCGDHRCRJHNHR	YSCGDHRCRJHNHR-YMFLFHJQSA-N	CS(=O)(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@@H](CC(=O)NCC4CC4)O[C@H]3CO)c2c1	54646705
16870	BRD-K82004360	BRD-K82004360	IJNNGEYJEFGHTL	IJNNGEYJEFGHTL-CKEIUWERSA-N	CNC[C@H]1Oc2c(NC(=O)NC(C)C)cccc2C(=O)N(C[C@H]1C)[C@H](C)CO	44497542
16871	BRD-K82005490	BRD-K82005490	DXVJXLONGZUJOS	DXVJXLONGZUJOS-YSIASYRMSA-N	CO[C@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)CCCC(=O)N(C)C[C@H]1O2)C#N	54649560
16872	BRD-K82014438	BRD-K82014438	SEDZELNMUHOWSZ	SEDZELNMUHOWSZ-FGTMMUONSA-N	OC[C@H]1[C@@H]([C@@H](C#N)N1S(=O)(=O)Cc1ccccc1)c1ccccc1	54649979
16873	BRD-K82015643	BRD-K82015643	HGWAOVZJNBZMAA	HGWAOVZJNBZMAA-ZYLNGJIFSA-N	CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)S(=O)(=O)c3ccccc3)[C@@H](C)CN([C@@H](C)CO)C(=O)Cc2c1	44503579
16874	BRD-K82019527	BRD-K82019527	FKAVMSLVYBDOGB	FKAVMSLVYBDOGB-GATIMQMVSA-N	CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@@H]1N2Cc1ccccc1F	54661171
16875	BRD-K82021299	BRD-K82021299	BFTPGHPTOTYTCQ	BFTPGHPTOTYTCQ-JNSABCDYSA-N	C[C@H](O)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(CC3CCOCC3)C[C@@H]12	54669271
16876	BRD-K82024442	BRD-K82024442	XCWKQRAFROWWIM	XCWKQRAFROWWIM-UHFFFAOYSA-N	Oc1ccc(NS(=O)(=O)c2ccccc2F)c2cccnc12	56643208
16877	BRD-K82024598	BRD-K82024598	QNQAIUGVNQWQIS	QNQAIUGVNQWQIS-ZIFCJYIRSA-N	OC[C@H]1[C@@H]([C@H]2CNCC(=O)N12)c1ccc(cc1)-c1ccccc1F	60191428
16878	BRD-K82034465	BRD-K82034465	COFMYJWNXSFLKQ	COFMYJWNXSFLKQ-UHFFFAOYSA-N	CC(=Cc1ccccc1)C=C1SC(=S)N(CCCC(=O)Nc2ccc(C(O)=O)c(O)c2)C1=O	2914104
16879	BRD-K82036761	sertraline	VGKDLMBJGBXTGI	VGKDLMBJGBXTGI-SJCJKPOMSA-N	CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc12	-666
16880	BRD-K82041810	BRD-K82041810	JHFKDWZHMFMOKL	JHFKDWZHMFMOKL-CEXWTWQISA-N	OC[C@H]1O[C@@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)CC[C@@H]1NC(=O)c1cccnc1	54638614
16881	BRD-K82048228	BRD-K82048228	HWKRYOWXXXZXJP	HWKRYOWXXXZXJP-VAMGGRTRSA-N	CCN(C[C@@H]1[C@H]([C@@H](CO)N1C(C)=O)c1ccccc1)C(=O)NC1CCCC1	54651271
16882	BRD-K82050323	BRD-K82050323	GZBXCCCGVZBCNA	GZBXCCCGVZBCNA-SMMRIJLZSA-N	CO[C@@H]1CC[C@H]2CCN(C)C(=O)[C@@H](C)CN(C)C(=O)c3cccc(C#N)c3OC[C@H]1O2	54649740
16883	BRD-K82053812	BRD-K82053812	RXVPCSLMNQSOJP	RXVPCSLMNQSOJP-RPPIVITFSA-N	CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3ccc4OCOc4c3)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C	54631441
16884	BRD-K82062373	BRD-K82062373	VBSGUKREVIUPDG	VBSGUKREVIUPDG-AYBZRNKSSA-N	OC[C@@H]1O[C@@H](CCNS(=O)(=O)c2ccc(Cl)cc2)CC[C@@H]1NC(=O)c1ccccn1	54638908
16885	BRD-K82062446	BRD-K82062446	AMMFZKQUXZGGMQ	AMMFZKQUXZGGMQ-GOHWNWGWSA-N	CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3nc4ccccc4s3)ccc2OC[C@H](C)N(Cc2cncnc2)C[C@H]1C	54631443
16886	BRD-K82067034	BRD-K82067034	WIXJEAGMVWOKSS	WIXJEAGMVWOKSS-TYPXCFOJSA-N	COc1ccc(cc1)c2cnc3O[C@@H](CN(C)Cc4cccc(C)c4)[C@@H](C)CN([C@H](C)CO)C(=O)c3c2	44505680
16887	BRD-K82071478	BRD-K82071478	QWCXAENNPFGWBU	QWCXAENNPFGWBU-LZWOXQAQSA-N	OC[C@@H]1O[C@H](CC(=O)N2CCOCC2)CC[C@H]1NC(=O)c1ccccn1	54638468
16888	BRD-K82078087	BRD-K82078087	VAFFSZLLIFAKOL	VAFFSZLLIFAKOL-XMMPIXPASA-N	COc1cccc(CN2C[C@]3(CCN(CC3)S(C)(=O)=O)c3c([C@H]2CO)n(C)c2cc(OC)ccc32)c1	60189975
16889	BRD-K82083906	BRD-K82083906	VTQGPDBOURHJNB	VTQGPDBOURHJNB-HTWFIQDWSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)[C@@H](C)c2ccccc2)OCc3ccccc3-c4ccccc4C1=O	54637978
16890	BRD-K82088145	BG-1014	QBPHVELTLHFPNF	QBPHVELTLHFPNF-UHFFFAOYSA-N	Nc1ccccc1NC(=O)c1ccncc1	1133081
16891	BRD-K82091397	SB-239063	ZQUSFAUAYSEREK	ZQUSFAUAYSEREK-WKILWMFISA-N	COc1nccc(n1)-c1c(ncn1[C@H]1CC[C@H](O)CC1)-c1ccc(F)cc1	5166
16892	BRD-K82092559	BRD-K82092559	ACSVFUACEODJDN	ACSVFUACEODJDN-PNRGXICFSA-N	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4c(NC(=O)c5ccncc5)cccc4C1=O	44493436
16893	BRD-K82096551	BRD-K82096551	QFAVGRCFIOJHOR	QFAVGRCFIOJHOR-KURKYZTESA-N	OC[C@@H]1O[C@@H](CC(=O)NCc2ccc(Cl)cc2)CC[C@H]1NC(=O)CC1CC1	54638823
16894	BRD-K82109576	vincristine	OGWKCGZFUXNPDA	OGWKCGZFUXNPDA-CFWMRBGOSA-N	CC[C@]1(O)C[C@@H]2CN(C1)CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@@H]7[C@@]86CCN9CC=C[C@](CC)([C@H]98)[C@@H](OC(=O)C)[C@]7(O)C(=O)OC	5388992
16895	BRD-K82110567	BRD-K82110567	JYXKBTOWIVBRMW	JYXKBTOWIVBRMW-VWLOTQADSA-N	COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1cc(OC)cc(OC)c1)C[C@]31CN(C1)C(=O)Nc1c(C)noc1C	60190037
16896	BRD-K82115270	PSH-010	WHJOFSJBUCQZAT	WHJOFSJBUCQZAT-GOSISDBHSA-N	COc1ccccc1CN2C(=O)[C@H]3Cc4c([nH]c5ccccc45)C(C)(C)N3C2=O	24747273
16897	BRD-K82117061	BRD-K82117061	UFCPYRWCPDLGEX	UFCPYRWCPDLGEX-UMEGOILYSA-N	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccc2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4	54626200
16898	BRD-K82118272	BRD-K82118272	YOBJBXSZBMQTLF	YOBJBXSZBMQTLF-UBRQYEGLSA-N	Fc1ccccc1-c1ccc(cc1)[C@H]1[C@H]2CN(Cc3ccccc3)C[C@@H]1N2	60185229
16899	BRD-K82118651	BRD-K82118651	NKPFHNDONDWVBL	NKPFHNDONDWVBL-OTWHNJEPSA-N	CN(C)Cc1cn(CC[C@@H]2CC[C@@H](NC(=O)Cc3cccnc3)[C@H](CO)O2)nn1	54638809
16900	BRD-K82121314	BRD-K82121314	GPWYEVCXUJXIOI	GPWYEVCXUJXIOI-IDOVBLGQSA-N	CN1[C@H]2CC[C@@H](CC(=O)NCc3ccc4OCOc4c3)O[C@H]2COc2ccc(NC(=O)c3ccccc3F)cc2C1=O	54654052
16901	BRD-K82135108	elesclomol	BKJIXTWSNXCKJH	BKJIXTWSNXCKJH-UHFFFAOYSA-N	CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1	300471
16902	BRD-K82137294	BRD-K82137294	PEHWLDDZWQGNOT	PEHWLDDZWQGNOT-ASHZAFPQSA-N	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccccc2)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C1=O	44202729
16903	BRD-K82140622	BRD-K82140622	GFBAXKPFFJYGHZ	GFBAXKPFFJYGHZ-UHFFFAOYSA-N	Clc1cccc(c1)c2ccc3ncnc(NCc4cccnc4)c3c2	44142056
16904	BRD-K82143716	flucytosine	XRECTZIEBJDKEO	XRECTZIEBJDKEO-UHFFFAOYSA-N	Nc1nc(=O)[nH]cc1F	3366
16905	BRD-K82147103	lofepramine	SAPNXPWPAUFAJU	SAPNXPWPAUFAJU-UHFFFAOYSA-N	CN(CCCN1c2ccccc2CCc2ccccc12)CC(=O)c1ccc(Cl)cc1	33611
16906	BRD-K82150563	BRD-K82150563	HHBAGBOVOCHPKM	HHBAGBOVOCHPKM-LJCOXQHRSA-N	CN(C)C(=O)c1ccc(cc1)-c1ccc2[C@@H]3N[C@@H]([C@@H](CO)[C@@H]3Cn2c1=O)C(=O)NCCc1ccccc1	54661085
16907	BRD-K82151990	BRD-K82151990	JIIRQJXSNNBKIS	JIIRQJXSNNBKIS-FMWKFLBASA-N	OC[C@H]1[C@@H]2Cn3c(ccc(-c4ccccc4)c3=O)[C@@H](N2)[C@@H]1C(=O)N1CCCCC1	54660903
16908	BRD-K82154894	BRD-K82154894	WWAGOAOIMIOBRQ	WWAGOAOIMIOBRQ-BAHGYDIPSA-N	CCCNC(=O)N1C[C@H](O)COC[C@@H]2O[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@@H]12	54658082
